,Rank ,Country,Risk_Level,Year,Extremely-high,High,Low,Low-medium,Medium-high,origin_abb,origin_numeric,destination_numeric,destination_abb
11858,104,Mozambique,Low,1998,0,0,1,0,0,MOZ,508,508,MOZ
11859,104,Mozambique,Low,1999,0,0,1,0,0,MOZ,508,508,MOZ
11860,104,Mozambique,Low,2000,0,0,1,0,0,MOZ,508,508,MOZ
11861,104,Mozambique,Low,2001,0,0,1,0,0,MOZ,508,508,MOZ
11862,104,Mozambique,Low,2002,0,0,1,0,0,MOZ,508,508,MOZ
11863,104,Mozambique,Low,2003,0,0,1,0,0,MOZ,508,508,MOZ
11864,104,Mozambique,Low,2004,0,0,1,0,0,MOZ,508,508,MOZ
11865,104,Mozambique,Low,2005,0,0,1,0,0,MOZ,508,508,MOZ
11866,104,Mozambique,Low,2006,0,0,1,0,0,MOZ,508,508,MOZ
11867,104,Mozambique,Low,2007,0,0,1,0,0,MOZ,508,508,MOZ
11868,104,Mozambique,Low,2008,0,0,1,0,0,MOZ,508,508,MOZ
11869,104,Mozambique,Low,2009,0,0,1,0,0,MOZ,508,508,MOZ
11870,104,Mozambique,Low,2010,0,0,1,0,0,MOZ,508,508,MOZ
11871,104,Mozambique,Low,2011,0,0,1,0,0,MOZ,508,508,MOZ
11872,104,Mozambique,Low,2012,0,0,1,0,0,MOZ,508,508,MOZ
11873,104,Mozambique,Low,2013,0,0,1,0,0,MOZ,508,508,MOZ
11874,104,Mozambique,Low,2014,0,0,1,0,0,MOZ,508,508,MOZ
11875,104,Mozambique,Low,2015,0,0,1,0,0,MOZ,508,508,MOZ
11876,104,Mozambique,Low,2016,0,0,1,0,0,MOZ,508,508,MOZ
11877,104,Mozambique,Low,2017,0,0,1,0,0,MOZ,508,508,MOZ
11878,104,Mozambique,Low,2018,0,0,1,0,0,MOZ,508,508,MOZ
11879,104,Mozambique,Low,2019,0,0,1,0,0,MOZ,508,508,MOZ
11880,105,Viet Nam,Low,1900,0,0,1,0,0,VNM,704,704,VNM
11881,105,Viet Nam,Low,1901,0,0,1,0,0,VNM,704,704,VNM
11882,105,Viet Nam,Low,1902,0,0,1,0,0,VNM,704,704,VNM
11883,105,Viet Nam,Low,1903,0,0,1,0,0,VNM,704,704,VNM
11884,105,Viet Nam,Low,1904,0,0,1,0,0,VNM,704,704,VNM
11885,105,Viet Nam,Low,1905,0,0,1,0,0,VNM,704,704,VNM
11886,105,Viet Nam,Low,1906,0,0,1,0,0,VNM,704,704,VNM
11887,105,Viet Nam,Low,1907,0,0,1,0,0,VNM,704,704,VNM
11888,105,Viet Nam,Low,1908,0,0,1,0,0,VNM,704,704,VNM
11889,105,Viet Nam,Low,1909,0,0,1,0,0,VNM,704,704,VNM
11890,105,Viet Nam,Low,1910,0,0,1,0,0,VNM,704,704,VNM
11891,105,Viet Nam,Low,1911,0,0,1,0,0,VNM,704,704,VNM
11892,105,Viet Nam,Low,1912,0,0,1,0,0,VNM,704,704,VNM
11893,105,Viet Nam,Low,1913,0,0,1,0,0,VNM,704,704,VNM
11894,105,Viet Nam,Low,1914,0,0,1,0,0,VNM,704,704,VNM
11895,105,Viet Nam,Low,1915,0,0,1,0,0,VNM,704,704,VNM
11896,105,Viet Nam,Low,1916,0,0,1,0,0,VNM,704,704,VNM
11897,105,Viet Nam,Low,1917,0,0,1,0,0,VNM,704,704,VNM
11898,105,Viet Nam,Low,1918,0,0,1,0,0,VNM,704,704,VNM
11899,105,Viet Nam,Low,1919,0,0,1,0,0,VNM,704,704,VNM
11900,105,Viet Nam,Low,1920,0,0,1,0,0,VNM,704,704,VNM
11901,105,Viet Nam,Low,1921,0,0,1,0,0,VNM,704,704,VNM
11902,105,Viet Nam,Low,1922,0,0,1,0,0,VNM,704,704,VNM
11903,105,Viet Nam,Low,1923,0,0,1,0,0,VNM,704,704,VNM
11904,105,Viet Nam,Low,1924,0,0,1,0,0,VNM,704,704,VNM
11905,105,Viet Nam,Low,1925,0,0,1,0,0,VNM,704,704,VNM
11906,105,Viet Nam,Low,1926,0,0,1,0,0,VNM,704,704,VNM
11907,105,Viet Nam,Low,1927,0,0,1,0,0,VNM,704,704,VNM
11908,105,Viet Nam,Low,1928,0,0,1,0,0,VNM,704,704,VNM
11909,105,Viet Nam,Low,1929,0,0,1,0,0,VNM,704,704,VNM
11910,105,Viet Nam,Low,1930,0,0,1,0,0,VNM,704,704,VNM
11911,105,Viet Nam,Low,1931,0,0,1,0,0,VNM,704,704,VNM
11912,105,Viet Nam,Low,1932,0,0,1,0,0,VNM,704,704,VNM
11913,105,Viet Nam,Low,1933,0,0,1,0,0,VNM,704,704,VNM
11914,105,Viet Nam,Low,1934,0,0,1,0,0,VNM,704,704,VNM
11915,105,Viet Nam,Low,1935,0,0,1,0,0,VNM,704,704,VNM
11916,105,Viet Nam,Low,1936,0,0,1,0,0,VNM,704,704,VNM
11917,105,Viet Nam,Low,1937,0,0,1,0,0,VNM,704,704,VNM
11918,105,Viet Nam,Low,1938,0,0,1,0,0,VNM,704,704,VNM
11919,105,Viet Nam,Low,1939,0,0,1,0,0,VNM,704,704,VNM
11920,105,Viet Nam,Low,1940,0,0,1,0,0,VNM,704,704,VNM
11921,105,Viet Nam,Low,1941,0,0,1,0,0,VNM,704,704,VNM
11922,105,Viet Nam,Low,1942,0,0,1,0,0,VNM,704,704,VNM
11923,105,Viet Nam,Low,1943,0,0,1,0,0,VNM,704,704,VNM
11924,105,Viet Nam,Low,1944,0,0,1,0,0,VNM,704,704,VNM
11925,105,Viet Nam,Low,1945,0,0,1,0,0,VNM,704,704,VNM
11926,105,Viet Nam,Low,1946,0,0,1,0,0,VNM,704,704,VNM
11927,105,Viet Nam,Low,1947,0,0,1,0,0,VNM,704,704,VNM
11928,105,Viet Nam,Low,1948,0,0,1,0,0,VNM,704,704,VNM
11929,105,Viet Nam,Low,1949,0,0,1,0,0,VNM,704,704,VNM
11930,105,Viet Nam,Low,1950,0,0,1,0,0,VNM,704,704,VNM
11931,105,Viet Nam,Low,1951,0,0,1,0,0,VNM,704,704,VNM
11932,105,Viet Nam,Low,1952,0,0,1,0,0,VNM,704,704,VNM
11933,105,Viet Nam,Low,1953,0,0,1,0,0,VNM,704,704,VNM
11934,105,Viet Nam,Low,1954,0,0,1,0,0,VNM,704,704,VNM
11935,105,Viet Nam,Low,1955,0,0,1,0,0,VNM,704,704,VNM
11936,105,Viet Nam,Low,1956,0,0,1,0,0,VNM,704,704,VNM
11937,105,Viet Nam,Low,1957,0,0,1,0,0,VNM,704,704,VNM
11938,105,Viet Nam,Low,1958,0,0,1,0,0,VNM,704,704,VNM
11939,105,Viet Nam,Low,1959,0,0,1,0,0,VNM,704,704,VNM
11940,105,Viet Nam,Low,1960,0,0,1,0,0,VNM,704,704,VNM
11941,105,Viet Nam,Low,1961,0,0,1,0,0,VNM,704,704,VNM
11942,105,Viet Nam,Low,1962,0,0,1,0,0,VNM,704,704,VNM
11943,105,Viet Nam,Low,1963,0,0,1,0,0,VNM,704,704,VNM
11944,105,Viet Nam,Low,1964,0,0,1,0,0,VNM,704,704,VNM
11945,105,Viet Nam,Low,1965,0,0,1,0,0,VNM,704,704,VNM
11946,105,Viet Nam,Low,1966,0,0,1,0,0,VNM,704,704,VNM
11947,105,Viet Nam,Low,1967,0,0,1,0,0,VNM,704,704,VNM
11948,105,Viet Nam,Low,1968,0,0,1,0,0,VNM,704,704,VNM
11949,105,Viet Nam,Low,1969,0,0,1,0,0,VNM,704,704,VNM
11950,105,Viet Nam,Low,1970,0,0,1,0,0,VNM,704,704,VNM
11951,105,Viet Nam,Low,1971,0,0,1,0,0,VNM,704,704,VNM
11952,105,Viet Nam,Low,1972,0,0,1,0,0,VNM,704,704,VNM
11953,105,Viet Nam,Low,1973,0,0,1,0,0,VNM,704,704,VNM
11954,105,Viet Nam,Low,1974,0,0,1,0,0,VNM,704,704,VNM
11955,105,Viet Nam,Low,1975,0,0,1,0,0,VNM,704,704,VNM
11956,105,Viet Nam,Low,1976,0,0,1,0,0,VNM,704,704,VNM
11957,105,Viet Nam,Low,1977,0,0,1,0,0,VNM,704,704,VNM
11958,105,Viet Nam,Low,1978,0,0,1,0,0,VNM,704,704,VNM
11959,105,Viet Nam,Low,1979,0,0,1,0,0,VNM,704,704,VNM
11960,105,Viet Nam,Low,1980,0,0,1,0,0,VNM,704,704,VNM
11961,105,Viet Nam,Low,1981,0,0,1,0,0,VNM,704,704,VNM
11962,105,Viet Nam,Low,1982,0,0,1,0,0,VNM,704,704,VNM
11963,105,Viet Nam,Low,1983,0,0,1,0,0,VNM,704,704,VNM
11964,105,Viet Nam,Low,1984,0,0,1,0,0,VNM,704,704,VNM
11965,105,Viet Nam,Low,1985,0,0,1,0,0,VNM,704,704,VNM
11966,105,Viet Nam,Low,1986,0,0,1,0,0,VNM,704,704,VNM
11967,105,Viet Nam,Low,1987,0,0,1,0,0,VNM,704,704,VNM
11968,105,Viet Nam,Low,1988,0,0,1,0,0,VNM,704,704,VNM
11969,105,Viet Nam,Low,1989,0,0,1,0,0,VNM,704,704,VNM
11970,105,Viet Nam,Low,1990,0,0,1,0,0,VNM,704,704,VNM
11971,105,Viet Nam,Low,1991,0,0,1,0,0,VNM,704,704,VNM
11972,105,Viet Nam,Low,1992,0,0,1,0,0,VNM,704,704,VNM
11973,105,Viet Nam,Low,1993,0,0,1,0,0,VNM,704,704,VNM
11974,105,Viet Nam,Low,1994,0,0,1,0,0,VNM,704,704,VNM
11975,105,Viet Nam,Low,1995,0,0,1,0,0,VNM,704,704,VNM
11976,105,Viet Nam,Low,1996,0,0,1,0,0,VNM,704,704,VNM
11977,105,Viet Nam,Low,1997,0,0,1,0,0,VNM,704,704,VNM
11978,105,Viet Nam,Low,1998,0,0,1,0,0,VNM,704,704,VNM
11979,105,Viet Nam,Low,1999,0,0,1,0,0,VNM,704,704,VNM
11980,105,Viet Nam,Low,2000,0,0,1,0,0,VNM,704,704,VNM
11981,105,Viet Nam,Low,2001,0,0,1,0,0,VNM,704,704,VNM
11982,105,Viet Nam,Low,2002,0,0,1,0,0,VNM,704,704,VNM
11983,105,Viet Nam,Low,2003,0,0,1,0,0,VNM,704,704,VNM
11984,105,Viet Nam,Low,2004,0,0,1,0,0,VNM,704,704,VNM
11985,105,Viet Nam,Low,2005,0,0,1,0,0,VNM,704,704,VNM
11986,105,Viet Nam,Low,2006,0,0,1,0,0,VNM,704,704,VNM
11987,105,Viet Nam,Low,2007,0,0,1,0,0,VNM,704,704,VNM
11988,105,Viet Nam,Low,2008,0,0,1,0,0,VNM,704,704,VNM
11989,105,Viet Nam,Low,2009,0,0,1,0,0,VNM,704,704,VNM
11990,105,Viet Nam,Low,2010,0,0,1,0,0,VNM,704,704,VNM
11991,105,Viet Nam,Low,2011,0,0,1,0,0,VNM,704,704,VNM
11992,105,Viet Nam,Low,2012,0,0,1,0,0,VNM,704,704,VNM
11993,105,Viet Nam,Low,2013,0,0,1,0,0,VNM,704,704,VNM
11994,105,Viet Nam,Low,2014,0,0,1,0,0,VNM,704,704,VNM
11995,105,Viet Nam,Low,2015,0,0,1,0,0,VNM,704,704,VNM
11996,105,Viet Nam,Low,2016,0,0,1,0,0,VNM,704,704,VNM
11997,105,Viet Nam,Low,2017,0,0,1,0,0,VNM,704,704,VNM
11998,105,Viet Nam,Low,2018,0,0,1,0,0,VNM,704,704,VNM
11999,105,Viet Nam,Low,2019,0,0,1,0,0,VNM,704,704,VNM
12000,106,Kenya,Low,1900,0,0,1,0,0,KEN,404,404,KEN
12001,106,Kenya,Low,1901,0,0,1,0,0,KEN,404,404,KEN
12002,106,Kenya,Low,1902,0,0,1,0,0,KEN,404,404,KEN
12003,106,Kenya,Low,1903,0,0,1,0,0,KEN,404,404,KEN
12004,106,Kenya,Low,1904,0,0,1,0,0,KEN,404,404,KEN
12005,106,Kenya,Low,1905,0,0,1,0,0,KEN,404,404,KEN
12006,106,Kenya,Low,1906,0,0,1,0,0,KEN,404,404,KEN
12007,106,Kenya,Low,1907,0,0,1,0,0,KEN,404,404,KEN
12008,106,Kenya,Low,1908,0,0,1,0,0,KEN,404,404,KEN
12009,106,Kenya,Low,1909,0,0,1,0,0,KEN,404,404,KEN
12010,106,Kenya,Low,1910,0,0,1,0,0,KEN,404,404,KEN
12011,106,Kenya,Low,1911,0,0,1,0,0,KEN,404,404,KEN
12012,106,Kenya,Low,1912,0,0,1,0,0,KEN,404,404,KEN
12013,106,Kenya,Low,1913,0,0,1,0,0,KEN,404,404,KEN
12014,106,Kenya,Low,1914,0,0,1,0,0,KEN,404,404,KEN
12015,106,Kenya,Low,1915,0,0,1,0,0,KEN,404,404,KEN
12016,106,Kenya,Low,1916,0,0,1,0,0,KEN,404,404,KEN
12017,106,Kenya,Low,1917,0,0,1,0,0,KEN,404,404,KEN
12018,106,Kenya,Low,1918,0,0,1,0,0,KEN,404,404,KEN
12019,106,Kenya,Low,1919,0,0,1,0,0,KEN,404,404,KEN
12020,106,Kenya,Low,1920,0,0,1,0,0,KEN,404,404,KEN
12021,106,Kenya,Low,1921,0,0,1,0,0,KEN,404,404,KEN
12022,106,Kenya,Low,1922,0,0,1,0,0,KEN,404,404,KEN
12023,106,Kenya,Low,1923,0,0,1,0,0,KEN,404,404,KEN
12024,106,Kenya,Low,1924,0,0,1,0,0,KEN,404,404,KEN
12025,106,Kenya,Low,1925,0,0,1,0,0,KEN,404,404,KEN
12026,106,Kenya,Low,1926,0,0,1,0,0,KEN,404,404,KEN
12027,106,Kenya,Low,1927,0,0,1,0,0,KEN,404,404,KEN
12028,106,Kenya,Low,1928,0,0,1,0,0,KEN,404,404,KEN
12029,106,Kenya,Low,1929,0,0,1,0,0,KEN,404,404,KEN
12030,106,Kenya,Low,1930,0,0,1,0,0,KEN,404,404,KEN
12031,106,Kenya,Low,1931,0,0,1,0,0,KEN,404,404,KEN
12032,106,Kenya,Low,1932,0,0,1,0,0,KEN,404,404,KEN
12033,106,Kenya,Low,1933,0,0,1,0,0,KEN,404,404,KEN
12034,106,Kenya,Low,1934,0,0,1,0,0,KEN,404,404,KEN
12035,106,Kenya,Low,1935,0,0,1,0,0,KEN,404,404,KEN
12036,106,Kenya,Low,1936,0,0,1,0,0,KEN,404,404,KEN
12037,106,Kenya,Low,1937,0,0,1,0,0,KEN,404,404,KEN
12038,106,Kenya,Low,1938,0,0,1,0,0,KEN,404,404,KEN
12039,106,Kenya,Low,1939,0,0,1,0,0,KEN,404,404,KEN
12040,106,Kenya,Low,1940,0,0,1,0,0,KEN,404,404,KEN
12041,106,Kenya,Low,1941,0,0,1,0,0,KEN,404,404,KEN
12042,106,Kenya,Low,1942,0,0,1,0,0,KEN,404,404,KEN
12043,106,Kenya,Low,1943,0,0,1,0,0,KEN,404,404,KEN
12044,106,Kenya,Low,1944,0,0,1,0,0,KEN,404,404,KEN
12045,106,Kenya,Low,1945,0,0,1,0,0,KEN,404,404,KEN
12046,106,Kenya,Low,1946,0,0,1,0,0,KEN,404,404,KEN
12047,106,Kenya,Low,1947,0,0,1,0,0,KEN,404,404,KEN
12048,106,Kenya,Low,1948,0,0,1,0,0,KEN,404,404,KEN
12049,106,Kenya,Low,1949,0,0,1,0,0,KEN,404,404,KEN
12050,106,Kenya,Low,1950,0,0,1,0,0,KEN,404,404,KEN
12051,106,Kenya,Low,1951,0,0,1,0,0,KEN,404,404,KEN
12052,106,Kenya,Low,1952,0,0,1,0,0,KEN,404,404,KEN
12053,106,Kenya,Low,1953,0,0,1,0,0,KEN,404,404,KEN
12054,106,Kenya,Low,1954,0,0,1,0,0,KEN,404,404,KEN
12055,106,Kenya,Low,1955,0,0,1,0,0,KEN,404,404,KEN
12056,106,Kenya,Low,1956,0,0,1,0,0,KEN,404,404,KEN
12057,106,Kenya,Low,1957,0,0,1,0,0,KEN,404,404,KEN
12058,106,Kenya,Low,1958,0,0,1,0,0,KEN,404,404,KEN
12059,106,Kenya,Low,1959,0,0,1,0,0,KEN,404,404,KEN
12060,106,Kenya,Low,1960,0,0,1,0,0,KEN,404,404,KEN
12061,106,Kenya,Low,1961,0,0,1,0,0,KEN,404,404,KEN
12062,106,Kenya,Low,1962,0,0,1,0,0,KEN,404,404,KEN
12063,106,Kenya,Low,1963,0,0,1,0,0,KEN,404,404,KEN
12064,106,Kenya,Low,1964,0,0,1,0,0,KEN,404,404,KEN
12065,106,Kenya,Low,1965,0,0,1,0,0,KEN,404,404,KEN
12066,106,Kenya,Low,1966,0,0,1,0,0,KEN,404,404,KEN
12067,106,Kenya,Low,1967,0,0,1,0,0,KEN,404,404,KEN
12068,106,Kenya,Low,1968,0,0,1,0,0,KEN,404,404,KEN
12069,106,Kenya,Low,1969,0,0,1,0,0,KEN,404,404,KEN
12070,106,Kenya,Low,1970,0,0,1,0,0,KEN,404,404,KEN
12071,106,Kenya,Low,1971,0,0,1,0,0,KEN,404,404,KEN
12072,106,Kenya,Low,1972,0,0,1,0,0,KEN,404,404,KEN
12073,106,Kenya,Low,1973,0,0,1,0,0,KEN,404,404,KEN
12074,106,Kenya,Low,1974,0,0,1,0,0,KEN,404,404,KEN
12075,106,Kenya,Low,1975,0,0,1,0,0,KEN,404,404,KEN
12076,106,Kenya,Low,1976,0,0,1,0,0,KEN,404,404,KEN
12077,106,Kenya,Low,1977,0,0,1,0,0,KEN,404,404,KEN
12078,106,Kenya,Low,1978,0,0,1,0,0,KEN,404,404,KEN
12079,106,Kenya,Low,1979,0,0,1,0,0,KEN,404,404,KEN
12080,106,Kenya,Low,1980,0,0,1,0,0,KEN,404,404,KEN
12081,106,Kenya,Low,1981,0,0,1,0,0,KEN,404,404,KEN
12082,106,Kenya,Low,1982,0,0,1,0,0,KEN,404,404,KEN
12083,106,Kenya,Low,1983,0,0,1,0,0,KEN,404,404,KEN
12084,106,Kenya,Low,1984,0,0,1,0,0,KEN,404,404,KEN
12085,106,Kenya,Low,1985,0,0,1,0,0,KEN,404,404,KEN
12086,106,Kenya,Low,1986,0,0,1,0,0,KEN,404,404,KEN
12087,106,Kenya,Low,1987,0,0,1,0,0,KEN,404,404,KEN
12088,106,Kenya,Low,1988,0,0,1,0,0,KEN,404,404,KEN
12089,106,Kenya,Low,1989,0,0,1,0,0,KEN,404,404,KEN
12090,106,Kenya,Low,1990,0,0,1,0,0,KEN,404,404,KEN
12091,106,Kenya,Low,1991,0,0,1,0,0,KEN,404,404,KEN
12092,106,Kenya,Low,1992,0,0,1,0,0,KEN,404,404,KEN
12093,106,Kenya,Low,1993,0,0,1,0,0,KEN,404,404,KEN
12094,106,Kenya,Low,1994,0,0,1,0,0,KEN,404,404,KEN
12095,106,Kenya,Low,1995,0,0,1,0,0,KEN,404,404,KEN
12096,106,Kenya,Low,1996,0,0,1,0,0,KEN,404,404,KEN
12097,106,Kenya,Low,1997,0,0,1,0,0,KEN,404,404,KEN
12098,106,Kenya,Low,1998,0,0,1,0,0,KEN,404,404,KEN
12099,106,Kenya,Low,1999,0,0,1,0,0,KEN,404,404,KEN
12100,106,Kenya,Low,2000,0,0,1,0,0,KEN,404,404,KEN
12101,106,Kenya,Low,2001,0,0,1,0,0,KEN,404,404,KEN
12102,106,Kenya,Low,2002,0,0,1,0,0,KEN,404,404,KEN
12103,106,Kenya,Low,2003,0,0,1,0,0,KEN,404,404,KEN
12104,106,Kenya,Low,2004,0,0,1,0,0,KEN,404,404,KEN
12105,106,Kenya,Low,2005,0,0,1,0,0,KEN,404,404,KEN
12106,106,Kenya,Low,2006,0,0,1,0,0,KEN,404,404,KEN
12107,106,Kenya,Low,2007,0,0,1,0,0,KEN,404,404,KEN
12108,106,Kenya,Low,2008,0,0,1,0,0,KEN,404,404,KEN
12109,106,Kenya,Low,2009,0,0,1,0,0,KEN,404,404,KEN
12110,106,Kenya,Low,2010,0,0,1,0,0,KEN,404,404,KEN
12111,106,Kenya,Low,2011,0,0,1,0,0,KEN,404,404,KEN
12112,106,Kenya,Low,2012,0,0,1,0,0,KEN,404,404,KEN
12113,106,Kenya,Low,2013,0,0,1,0,0,KEN,404,404,KEN
12114,106,Kenya,Low,2014,0,0,1,0,0,KEN,404,404,KEN
12115,106,Kenya,Low,2015,0,0,1,0,0,KEN,404,404,KEN
12116,106,Kenya,Low,2016,0,0,1,0,0,KEN,404,404,KEN
12117,106,Kenya,Low,2017,0,0,1,0,0,KEN,404,404,KEN
12118,106,Kenya,Low,2018,0,0,1,0,0,KEN,404,404,KEN
12119,106,Kenya,Low,2019,0,0,1,0,0,KEN,404,404,KEN
12120,107,Costa Rica,Low,1900,0,0,1,0,0,CRI,188,188,CRI
12121,107,Costa Rica,Low,1901,0,0,1,0,0,CRI,188,188,CRI
12122,107,Costa Rica,Low,1902,0,0,1,0,0,CRI,188,188,CRI
12123,107,Costa Rica,Low,1903,0,0,1,0,0,CRI,188,188,CRI
12124,107,Costa Rica,Low,1904,0,0,1,0,0,CRI,188,188,CRI
12125,107,Costa Rica,Low,1905,0,0,1,0,0,CRI,188,188,CRI
12126,107,Costa Rica,Low,1906,0,0,1,0,0,CRI,188,188,CRI
12127,107,Costa Rica,Low,1907,0,0,1,0,0,CRI,188,188,CRI
12128,107,Costa Rica,Low,1908,0,0,1,0,0,CRI,188,188,CRI
12129,107,Costa Rica,Low,1909,0,0,1,0,0,CRI,188,188,CRI
12130,107,Costa Rica,Low,1910,0,0,1,0,0,CRI,188,188,CRI
12131,107,Costa Rica,Low,1911,0,0,1,0,0,CRI,188,188,CRI
12132,107,Costa Rica,Low,1912,0,0,1,0,0,CRI,188,188,CRI
12133,107,Costa Rica,Low,1913,0,0,1,0,0,CRI,188,188,CRI
12134,107,Costa Rica,Low,1914,0,0,1,0,0,CRI,188,188,CRI
12135,107,Costa Rica,Low,1915,0,0,1,0,0,CRI,188,188,CRI
12136,107,Costa Rica,Low,1916,0,0,1,0,0,CRI,188,188,CRI
12137,107,Costa Rica,Low,1917,0,0,1,0,0,CRI,188,188,CRI
12138,107,Costa Rica,Low,1918,0,0,1,0,0,CRI,188,188,CRI
12139,107,Costa Rica,Low,1919,0,0,1,0,0,CRI,188,188,CRI
12140,107,Costa Rica,Low,1920,0,0,1,0,0,CRI,188,188,CRI
12141,107,Costa Rica,Low,1921,0,0,1,0,0,CRI,188,188,CRI
12142,107,Costa Rica,Low,1922,0,0,1,0,0,CRI,188,188,CRI
12143,107,Costa Rica,Low,1923,0,0,1,0,0,CRI,188,188,CRI
12144,107,Costa Rica,Low,1924,0,0,1,0,0,CRI,188,188,CRI
12145,107,Costa Rica,Low,1925,0,0,1,0,0,CRI,188,188,CRI
12146,107,Costa Rica,Low,1926,0,0,1,0,0,CRI,188,188,CRI
12147,107,Costa Rica,Low,1927,0,0,1,0,0,CRI,188,188,CRI
12148,107,Costa Rica,Low,1928,0,0,1,0,0,CRI,188,188,CRI
12149,107,Costa Rica,Low,1929,0,0,1,0,0,CRI,188,188,CRI
12150,107,Costa Rica,Low,1930,0,0,1,0,0,CRI,188,188,CRI
12151,107,Costa Rica,Low,1931,0,0,1,0,0,CRI,188,188,CRI
12152,107,Costa Rica,Low,1932,0,0,1,0,0,CRI,188,188,CRI
12153,107,Costa Rica,Low,1933,0,0,1,0,0,CRI,188,188,CRI
12154,107,Costa Rica,Low,1934,0,0,1,0,0,CRI,188,188,CRI
12155,107,Costa Rica,Low,1935,0,0,1,0,0,CRI,188,188,CRI
12156,107,Costa Rica,Low,1936,0,0,1,0,0,CRI,188,188,CRI
12157,107,Costa Rica,Low,1937,0,0,1,0,0,CRI,188,188,CRI
12158,107,Costa Rica,Low,1938,0,0,1,0,0,CRI,188,188,CRI
12159,107,Costa Rica,Low,1939,0,0,1,0,0,CRI,188,188,CRI
12160,107,Costa Rica,Low,1940,0,0,1,0,0,CRI,188,188,CRI
12161,107,Costa Rica,Low,1941,0,0,1,0,0,CRI,188,188,CRI
12162,107,Costa Rica,Low,1942,0,0,1,0,0,CRI,188,188,CRI
12163,107,Costa Rica,Low,1943,0,0,1,0,0,CRI,188,188,CRI
12164,107,Costa Rica,Low,1944,0,0,1,0,0,CRI,188,188,CRI
12165,107,Costa Rica,Low,1945,0,0,1,0,0,CRI,188,188,CRI
12166,107,Costa Rica,Low,1946,0,0,1,0,0,CRI,188,188,CRI
12167,107,Costa Rica,Low,1947,0,0,1,0,0,CRI,188,188,CRI
12168,107,Costa Rica,Low,1948,0,0,1,0,0,CRI,188,188,CRI
12169,107,Costa Rica,Low,1949,0,0,1,0,0,CRI,188,188,CRI
12170,107,Costa Rica,Low,1950,0,0,1,0,0,CRI,188,188,CRI
12171,107,Costa Rica,Low,1951,0,0,1,0,0,CRI,188,188,CRI
12172,107,Costa Rica,Low,1952,0,0,1,0,0,CRI,188,188,CRI
12173,107,Costa Rica,Low,1953,0,0,1,0,0,CRI,188,188,CRI
12174,107,Costa Rica,Low,1954,0,0,1,0,0,CRI,188,188,CRI
12175,107,Costa Rica,Low,1955,0,0,1,0,0,CRI,188,188,CRI
12176,107,Costa Rica,Low,1956,0,0,1,0,0,CRI,188,188,CRI
12177,107,Costa Rica,Low,1957,0,0,1,0,0,CRI,188,188,CRI
12178,107,Costa Rica,Low,1958,0,0,1,0,0,CRI,188,188,CRI
12179,107,Costa Rica,Low,1959,0,0,1,0,0,CRI,188,188,CRI
12180,107,Costa Rica,Low,1960,0,0,1,0,0,CRI,188,188,CRI
12181,107,Costa Rica,Low,1961,0,0,1,0,0,CRI,188,188,CRI
12182,107,Costa Rica,Low,1962,0,0,1,0,0,CRI,188,188,CRI
12183,107,Costa Rica,Low,1963,0,0,1,0,0,CRI,188,188,CRI
12184,107,Costa Rica,Low,1964,0,0,1,0,0,CRI,188,188,CRI
12185,107,Costa Rica,Low,1965,0,0,1,0,0,CRI,188,188,CRI
12186,107,Costa Rica,Low,1966,0,0,1,0,0,CRI,188,188,CRI
12187,107,Costa Rica,Low,1967,0,0,1,0,0,CRI,188,188,CRI
12188,107,Costa Rica,Low,1968,0,0,1,0,0,CRI,188,188,CRI
12189,107,Costa Rica,Low,1969,0,0,1,0,0,CRI,188,188,CRI
12190,107,Costa Rica,Low,1970,0,0,1,0,0,CRI,188,188,CRI
12191,107,Costa Rica,Low,1971,0,0,1,0,0,CRI,188,188,CRI
12192,107,Costa Rica,Low,1972,0,0,1,0,0,CRI,188,188,CRI
12193,107,Costa Rica,Low,1973,0,0,1,0,0,CRI,188,188,CRI
12194,107,Costa Rica,Low,1974,0,0,1,0,0,CRI,188,188,CRI
12195,107,Costa Rica,Low,1975,0,0,1,0,0,CRI,188,188,CRI
12196,107,Costa Rica,Low,1976,0,0,1,0,0,CRI,188,188,CRI
12197,107,Costa Rica,Low,1977,0,0,1,0,0,CRI,188,188,CRI
12198,107,Costa Rica,Low,1978,0,0,1,0,0,CRI,188,188,CRI
12199,107,Costa Rica,Low,1979,0,0,1,0,0,CRI,188,188,CRI
12200,107,Costa Rica,Low,1980,0,0,1,0,0,CRI,188,188,CRI
12201,107,Costa Rica,Low,1981,0,0,1,0,0,CRI,188,188,CRI
12202,107,Costa Rica,Low,1982,0,0,1,0,0,CRI,188,188,CRI
12203,107,Costa Rica,Low,1983,0,0,1,0,0,CRI,188,188,CRI
12204,107,Costa Rica,Low,1984,0,0,1,0,0,CRI,188,188,CRI
12205,107,Costa Rica,Low,1985,0,0,1,0,0,CRI,188,188,CRI
12206,107,Costa Rica,Low,1986,0,0,1,0,0,CRI,188,188,CRI
12207,107,Costa Rica,Low,1987,0,0,1,0,0,CRI,188,188,CRI
12208,107,Costa Rica,Low,1988,0,0,1,0,0,CRI,188,188,CRI
12209,107,Costa Rica,Low,1989,0,0,1,0,0,CRI,188,188,CRI
12210,107,Costa Rica,Low,1990,0,0,1,0,0,CRI,188,188,CRI
